time,meterusage
2019-01-18 03:30:00,59.24
2019-01-18 03:45:00,62.08
2019-01-18 04:00:00,66.35
2019-01-18 04:15:00,67.27
2019-01-18 04:30:00,66.44
2019-01-18 04:45:00,69.52
2019-01-18 05:00:00,76.84
2019-01-18 05:15:00,81.79
2019-01-18 05:30:00,99.35
2019-01-18 05:45:00,168.38
2019-01-18 06:00:00,169.54
2019-01-18 06:15:00,147.56
2019-01-18 06:30:00,158.41
2019-01-18 06:45:00,189.02
2019-01-18 07:00:00,205.22
2019-01-18 07:15:00,214.43
2019-01-18 07:30:00,220.53
2019-01-18 07:45:00,232.88
2019-01-18 08:00:00,235.11
2019-01-18 08:15:00,246.49
2019-01-18 08:30:00,261.0
2019-01-18 08:45:00,275.28
2019-01-18 09:00:00,285.41
2019-01-18 09:15:00,288.59
2019-01-18 09:30:00,288.03
2019-01-18 09:45:00,284.61
2019-01-18 10:00:00,281.98
2019-01-18 10:15:00,286.25
2019-01-18 10:30:00,280.19
2019-01-18 10:45:00,278.57
2019-01-18 11:00:00,285.88
2019-01-18 11:15:00,286.93
2019-01-18 11:30:00,285.18
2019-01-18 11:45:00,280.37
2019-01-18 12:00:00,286.97
2019-01-18 12:15:00,285.8
2019-01-18 12:30:00,280.33
2019-01-18 12:45:00,279.63
2019-01-18 13:00:00,282.26
2019-01-18 13:15:00,282.26
2019-01-18 13:30:00,279.38
2019-01-18 13:45:00,280.9
2019-01-18 14:00:00,284.5
2019-01-18 14:15:00,281.35
2019-01-18 14:30:00,275.32
2019-01-18 14:45:00,273.27
2019-01-18 15:00:00,276.85
2019-01-18 15:15:00,274.54
2019-01-18 15:30:00,269.81
2019-01-18 15:45:00,269.52
2019-01-18 16:00:00,271.54
2019-01-18 16:15:00,265.39
2019-01-18 16:30:00,259.49
2019-01-18 16:45:00,256.16
2019-01-18 17:00:00,252.82
2019-01-18 17:15:00,249.57
2019-01-18 17:30:00,233.89
2019-01-18 17:45:00,206.87
2019-01-18 18:00:00,191.28
2019-01-18 18:15:00,176.59
2019-01-18 18:30:00,160.67
2019-01-18 18:45:00,153.04
2019-01-18 19:00:00,149.25
2019-01-18 19:15:00,171.29
2019-01-18 19:30:00,181.43
2019-01-18 19:45:00,149.75
2019-01-18 20:00:00,141.39
2019-01-18 20:15:00,143.74
2019-01-18 20:30:00,135.25
2019-01-18 20:45:00,131.28
2019-01-18 21:00:00,127.31
2019-01-18 21:15:00,128.75
2019-01-18 21:30:00,170.16
2019-01-18 21:45:00,149.37
2019-01-18 22:00:00,95.38
2019-01-18 22:15:00,72.09
2019-01-18 22:30:00,67.23
2019-01-18 22:45:00,66.55
2019-01-18 23:00:00,67.38
2019-01-18 23:15:00,58.25
2019-01-18 23:30:00,52.85
2019-01-18 23:45:00,51.85
2019-01-19 00:00:00,51.67
2019-01-19 00:15:00,51.73
2019-01-19 00:30:00,51.65
2019-01-19 00:45:00,51.83
2019-01-19 01:00:00,51.66
2019-01-19 01:15:00,51.77
2019-01-19 01:30:00,51.41
2019-01-19 01:45:00,51.3
2019-01-19 02:00:00,52.27
2019-01-19 02:15:00,52.06
2019-01-19 02:30:00,51.63
2019-01-19 02:45:00,51.32
2019-01-19 03:00:00,52.03
2019-01-19 03:15:00,52.31
2019-01-19 03:30:00,52.3
2019-01-19 03:45:00,51.96
2019-01-19 04:00:00,51.39
2019-01-19 04:15:00,50.93
2019-01-19 04:30:00,51.15
2019-01-19 04:45:00,51.21
2019-01-19 05:00:00,51.05
2019-01-19 05:15:00,51.53
2019-01-19 05:30:00,51.14
2019-01-19 05:45:00,51.21
2019-01-19 06:00:00,51.09
2019-01-19 06:15:00,50.88
2019-01-19 06:30:00,52.85
2019-01-19 06:45:00,54.87
2019-01-19 07:00:00,56.44
2019-01-19 07:15:00,55.82
2019-01-19 07:30:00,55.41
2019-01-19 07:45:00,55.44
2019-01-19 08:00:00,55.69
2019-01-19 08:15:00,55.98
2019-01-19 08:30:00,55.6
2019-01-19 08:45:00,55.44
2019-01-19 09:00:00,55.77
2019-01-19 09:15:00,55.75
2019-01-19 09:30:00,55.42
2019-01-19 09:45:00,54.59
2019-01-19 10:00:00,54.94
2019-01-19 10:15:00,54.92
2019-01-19 10:30:00,55.25
2019-01-19 10:45:00,55.34
2019-01-19 11:00:00,55.23
2019-01-19 11:15:00,55.87
2019-01-19 11:30:00,55.83
2019-01-19 11:45:00,54.91
2019-01-19 12:00:00,55.51
2019-01-19 12:15:00,55.67
2019-01-19 12:30:00,55.38
2019-01-19 12:45:00,55.54
2019-01-19 13:00:00,55.41
2019-01-19 13:15:00,54.74
2019-01-19 13:30:00,54.72
2019-01-19 13:45:00,55.16
2019-01-19 14:00:00,54.84
2019-01-19 14:15:00,55.42
2019-01-19 14:30:00,54.95
2019-01-19 14:45:00,54.78
2019-01-19 15:00:00,54.82
2019-01-19 15:15:00,54.83
2019-01-19 15:30:00,55.43
2019-01-19 15:45:00,56.34
2019-01-19 16:00:00,55.94
2019-01-19 16:15:00,55.45
2019-01-19 16:30:00,55.26
2019-01-19 16:45:00,55.21
2019-01-19 17:00:00,55.51
2019-01-19 17:15:00,55.61
2019-01-19 17:30:00,56.21
2019-01-19 17:45:00,55.62
2019-01-19 18:00:00,55.42
2019-01-19 18:15:00,55.97
2019-01-19 18:30:00,55.67
2019-01-19 18:45:00,55.88
2019-01-19 19:00:00,55.81
2019-01-19 19:15:00,55.24
2019-01-19 19:30:00,55.62
2019-01-19 19:45:00,53.99
2019-01-19 20:00:00,51.57
2019-01-19 20:15:00,51.06
2019-01-19 20:30:00,51.29
2019-01-19 20:45:00,51.34
2019-01-19 21:00:00,51.36
2019-01-19 21:15:00,51.13
2019-01-19 21:30:00,51.07
2019-01-19 21:45:00,51.06
2019-01-19 22:00:00,51.21
2019-01-19 22:15:00,50.93
2019-01-19 22:30:00,51.14
2019-01-19 22:45:00,50.91
2019-01-19 23:00:00,51.45
2019-01-19 23:15:00,51.31
2019-01-19 23:30:00,51.82
2019-01-19 23:45:00,51.47
2019-01-20 00:00:00,51.69
2019-01-20 00:15:00,50.96
2019-01-20 00:30:00,50.8
2019-01-20 00:45:00,51.08
2019-01-20 01:00:00,50.96
2019-01-20 01:15:00,50.66
2019-01-20 01:30:00,51.26
2019-01-20 01:45:00,51.29
2019-01-20 02:00:00,51.05
2019-01-20 02:15:00,51.32
2019-01-20 02:30:00,52.11
2019-01-20 02:45:00,52.23
2019-01-20 03:00:00,51.96
2019-01-20 03:15:00,51.66
2019-01-20 03:30:00,51.49
2019-01-20 03:45:00,51.79
2019-01-20 04:00:00,51.34
2019-01-20 04:15:00,51.09
2019-01-20 04:30:00,51.78
2019-01-20 04:45:00,51.79
2019-01-20 05:00:00,51.35
2019-01-20 05:15:00,50.96
2019-01-20 05:30:00,51.85
2019-01-20 05:45:00,51.85
2019-01-20 06:00:00,51.14
2019-01-20 06:15:00,50.96
2019-01-20 06:30:00,52.98
2019-01-20 06:45:00,55.4
2019-01-20 07:00:00,55.44
2019-01-20 07:15:00,55.09
2019-01-20 07:30:00,55.55
2019-01-20 07:45:00,55.47
2019-01-20 08:00:00,55.43
2019-01-20 08:15:00,56.07
2019-01-20 08:30:00,55.77
2019-01-20 08:45:00,55.43
2019-01-20 09:00:00,55.32
2019-01-20 09:15:00,54.97
2019-01-20 09:30:00,55.49
2019-01-20 09:45:00,55.24
2019-01-20 10:00:00,54.91
2019-01-20 10:15:00,55.13
2019-01-20 10:30:00,55.41
2019-01-20 10:45:00,55.32
2019-01-20 11:00:00,55.0
2019-01-20 11:15:00,55.09
2019-01-20 11:30:00,56.28
2019-01-20 11:45:00,58.7
2019-01-20 12:00:00,59.22
2019-01-20 12:15:00,59.04
2019-01-20 12:30:00,59.24
2019-01-20 12:45:00,59.61
2019-01-20 13:00:00,58.96
2019-01-20 13:15:00,58.67
2019-01-20 13:30:00,59.64
2019-01-20 13:45:00,59.25
2019-01-20 14:00:00,58.86
2019-01-20 14:15:00,58.5
2019-01-20 14:30:00,59.12
2019-01-20 14:45:00,58.82
2019-01-20 15:00:00,58.92
2019-01-20 15:15:00,58.81
2019-01-20 15:30:00,58.66
2019-01-20 15:45:00,59.77
2019-01-20 16:00:00,63.01
2019-01-20 16:15:00,64.08
2019-01-20 16:30:00,63.46
2019-01-20 16:45:00,65.13
2019-01-20 17:00:00,66.45
2019-01-20 17:15:00,65.88
2019-01-20 17:30:00,65.45
2019-01-20 17:45:00,63.95
2019-01-20 18:00:00,82.33
2019-01-20 18:15:00,124.11
2019-01-20 18:30:00,97.38
2019-01-20 18:45:00,67.39
2019-01-20 19:00:00,63.16
2019-01-20 19:15:00,63.03
2019-01-20 19:30:00,62.89
2019-01-20 19:45:00,61.22
2019-01-20 20:00:00,59.4
2019-01-20 20:15:00,70.61
2019-01-20 20:30:00,98.92
2019-01-20 20:45:00,76.57
2019-01-20 21:00:00,59.25
2019-01-20 21:15:00,58.59
2019-01-20 21:30:00,58.31
2019-01-20 21:45:00,58.43
2019-01-20 22:00:00,58.67
2019-01-20 22:15:00,58.61
2019-01-20 22:30:00,77.63
2019-01-20 22:45:00,105.43
2019-01-20 23:00:00,77.3
2019-01-20 23:15:00,58.57
2019-01-20 23:30:00,59.3
2019-01-20 23:45:00,59.19
2019-01-21 00:00:00,60.75
2019-01-21 00:15:00,94.78
2019-01-21 00:30:00,121.41
2019-01-21 00:45:00,93.19
2019-01-21 01:00:00,73.03
2019-01-21 01:15:00,72.92
2019-01-21 01:30:00,80.48
2019-01-21 01:45:00,155.51
2019-01-21 02:00:00,152.56
2019-01-21 02:15:00,110.58
2019-01-21 02:30:00,100.2
2019-01-21 02:45:00,104.87
2019-01-21 03:00:00,115.02
2019-01-21 03:15:00,123.28
2019-01-21 03:30:00,125.62
2019-01-21 03:45:00,99.36
2019-01-21 04:00:00,85.26
2019-01-21 04:15:00,85.55
2019-01-21 04:30:00,87.79
2019-01-21 04:45:00,88.08
2019-01-21 05:00:00,88.13
2019-01-21 05:15:00,89.7
2019-01-21 05:30:00,96.12
2019-01-21 05:45:00,99.33
2019-01-21 06:00:00,98.65
2019-01-21 06:15:00,105.1
2019-01-21 06:30:00,124.29
2019-01-21 06:45:00,146.13
2019-01-21 07:00:00,156.34
2019-01-21 07:15:00,157.93
2019-01-21 07:30:00,165.93
2019-01-21 07:45:00,185.7
2019-01-21 08:00:00,204.47
2019-01-21 08:15:00,220.95
2019-01-21 08:30:00,226.22
2019-01-21 08:45:00,237.78
2019-01-21 09:00:00,254.07
2019-01-21 09:15:00,257.98
2019-01-21 09:30:00,256.93
2019-01-21 09:45:00,265.34
2019-01-21 10:00:00,321.77
2019-01-21 10:15:00,355.44
2019-01-21 10:30:00,306.54
2019-01-21 10:45:00,278.54
2019-01-21 11:00:00,284.13
2019-01-21 11:15:00,290.92
2019-01-21 11:30:00,288.08
2019-01-21 11:45:00,283.36
2019-01-21 12:00:00,288.55
2019-01-21 12:15:00,286.54
2019-01-21 12:30:00,284.01
2019-01-21 12:45:00,285.06
2019-01-21 13:00:00,283.57
2019-01-21 13:15:00,277.0
2019-01-21 13:30:00,274.93
2019-01-21 13:45:00,272.92
2019-01-21 14:00:00,273.91
2019-01-21 14:15:00,273.84
2019-01-21 14:30:00,276.45
2019-01-21 14:45:00,274.86
2019-01-21 15:00:00,272.43
2019-01-21 15:15:00,270.17
2019-01-21 15:30:00,272.75
2019-01-21 15:45:00,274.22
2019-01-21 16:00:00,273.75
2019-01-21 16:15:00,269.44
2019-01-21 16:30:00,270.92
2019-01-21 16:45:00,272.91
2019-01-21 17:00:00,276.11
2019-01-21 17:15:00,271.79
2019-01-21 17:30:00,250.0
2019-01-21 17:45:00,217.89
2019-01-21 18:00:00,184.99
2019-01-21 18:15:00,171.44
2019-01-21 18:30:00,168.28
2019-01-21 18:45:00,163.02
2019-01-21 19:00:00,176.57
2019-01-21 19:15:00,197.92
2019-01-21 19:30:00,167.11
2019-01-21 19:45:00,146.45
2019-01-21 20:00:00,142.72
2019-01-21 20:15:00,138.46
2019-01-21 20:30:00,136.98
2019-01-21 20:45:00,135.85
2019-01-21 21:00:00,130.24
2019-01-21 21:15:00,149.21
2019-01-21 21:30:00,161.88
2019-01-21 21:45:00,121.52
2019-01-21 22:00:00,85.83
2019-01-21 22:15:00,74.33
2019-01-21 22:30:00,66.58
2019-01-21 22:45:00,60.39
2019-01-21 23:00:00,57.98
2019-01-21 23:15:00,55.15
2019-01-21 23:30:00,54.25
2019-01-21 23:45:00,54.57
2019-01-22 00:00:00,55.49
2019-01-22 00:15:00,55.1
2019-01-22 00:30:00,54.71
2019-01-22 00:45:00,54.54
2019-01-22 01:00:00,54.39
2019-01-22 01:15:00,54.28
2019-01-22 01:30:00,54.89
2019-01-22 01:45:00,55.83
2019-01-22 02:00:00,54.93
2019-01-22 02:15:00,57.52
2019-01-22 02:30:00,58.8
2019-01-22 02:45:00,59.03
2019-01-22 03:00:00,59.34
2019-01-22 03:15:00,63.75
2019-01-22 03:30:00,69.42
2019-01-22 03:45:00,70.93
2019-01-22 04:00:00,70.94
2019-01-22 04:15:00,70.41
2019-01-22 04:30:00,77.69
2019-01-22 04:45:00,82.73
2019-01-22 05:00:00,83.51
2019-01-22 05:15:00,86.95
2019-01-22 05:30:00,102.93
2019-01-22 05:45:00,165.65
2019-01-22 06:00:00,181.12
2019-01-22 06:15:00,154.21
2019-01-22 06:30:00,155.32
2019-01-22 06:45:00,183.06
2019-01-22 07:00:00,200.51
2019-01-22 07:15:00,214.96
2019-01-22 07:30:00,235.39
2019-01-22 07:45:00,250.2
2019-01-22 08:00:00,261.31
2019-01-22 08:15:00,266.66
2019-01-22 08:30:00,275.15
2019-01-22 08:45:00,283.85
2019-01-22 09:00:00,290.81
2019-01-22 09:15:00,288.22
2019-01-22 09:30:00,291.55
2019-01-22 09:45:00,293.75
2019-01-22 10:00:00,294.55
2019-01-22 10:15:00,289.15
2019-01-22 10:30:00,284.85
2019-01-22 10:45:00,286.08
2019-01-22 11:00:00,287.43
2019-01-22 11:15:00,287.69
2019-01-22 11:30:00,282.2
2019-01-22 11:45:00,281.94
2019-01-22 12:00:00,290.69
2019-01-22 12:15:00,294.08
2019-01-22 12:30:00,293.2
2019-01-22 12:45:00,291.99
2019-01-22 13:00:00,289.21
2019-01-22 13:15:00,282.19
2019-01-22 13:30:00,281.28
2019-01-22 13:45:00,281.43
2019-01-22 14:00:00,284.04
2019-01-22 14:15:00,282.74
2019-01-22 14:30:00,282.84
2019-01-22 14:45:00,281.04
2019-01-22 15:00:00,278.8
2019-01-22 15:15:00,275.16
2019-01-22 15:30:00,272.28
2019-01-22 15:45:00,273.11
2019-01-22 16:00:00,276.32
2019-01-22 16:15:00,272.5
2019-01-22 16:30:00,269.27
2019-01-22 16:45:00,265.17
2019-01-22 17:00:00,261.55
2019-01-22 17:15:00,257.78
2019-01-22 17:30:00,234.95
2019-01-22 17:45:00,206.31
2019-01-22 18:00:00,188.56
2019-01-22 18:15:00,171.19
2019-01-22 18:30:00,162.64
2019-01-22 18:45:00,157.22
2019-01-22 19:00:00,160.42
2019-01-22 19:15:00,192.26
2019-01-22 19:30:00,164.04
2019-01-22 19:45:00,138.27
2019-01-22 20:00:00,135.43
2019-01-22 20:15:00,132.52
2019-01-22 20:30:00,128.94
2019-01-22 20:45:00,126.75
2019-01-22 21:00:00,124.78
2019-01-22 21:15:00,160.05
2019-01-22 21:30:00,151.65
2019-01-22 21:45:00,123.72
2019-01-22 22:00:00,90.33
2019-01-22 22:15:00,69.56
2019-01-22 22:30:00,64.4
2019-01-22 22:45:00,63.31
2019-01-22 23:00:00,62.87
2019-01-22 23:15:00,61.19
2019-01-22 23:30:00,58.56
2019-01-22 23:45:00,57.18
2019-01-23 00:00:00,57.73
2019-01-23 00:15:00,57.42
2019-01-23 00:30:00,57.15
2019-01-23 00:45:00,57.0
2019-01-23 01:00:00,57.88
2019-01-23 01:15:00,58.51
2019-01-23 01:30:00,58.19
2019-01-23 01:45:00,58.99
2019-01-23 02:00:00,58.64
2019-01-23 02:15:00,58.41
2019-01-23 02:30:00,59.3
2019-01-23 02:45:00,59.26
2019-01-23 03:00:00,60.69
2019-01-23 03:15:00,66.91
2019-01-23 03:30:00,70.6
2019-01-23 03:45:00,74.31
2019-01-23 04:00:00,76.17
2019-01-23 04:15:00,75.64
2019-01-23 04:30:00,79.61
2019-01-23 04:45:00,86.05
2019-01-23 05:00:00,88.22
2019-01-23 05:15:00,92.83
2019-01-23 05:30:00,110.99
2019-01-23 05:45:00,172.96
2019-01-23 06:00:00,187.22
2019-01-23 06:15:00,162.21
2019-01-23 06:30:00,171.44
2019-01-23 06:45:00,194.05
2019-01-23 07:00:00,215.83
2019-01-23 07:15:00,225.81
2019-01-23 07:30:00,231.93
2019-01-23 07:45:00,241.13
2019-01-23 08:00:00,252.23
2019-01-23 08:15:00,260.79
2019-01-23 08:30:00,270.15
2019-01-23 08:45:00,275.93
2019-01-23 09:00:00,285.75
2019-01-23 09:15:00,290.99
2019-01-23 09:30:00,290.47
2019-01-23 09:45:00,287.0
2019-01-23 10:00:00,277.13
2019-01-23 10:15:00,290.93
2019-01-23 10:30:00,295.34
2019-01-23 10:45:00,287.21
2019-01-23 11:00:00,288.47
2019-01-23 11:15:00,287.0
2019-01-23 11:30:00,279.55
2019-01-23 11:45:00,271.23
2019-01-23 12:00:00,276.97
2019-01-23 12:15:00,276.77
2019-01-23 12:30:00,276.96
2019-01-23 12:45:00,274.61
2019-01-23 13:00:00,272.0
2019-01-23 13:15:00,269.54
2019-01-23 13:30:00,267.98
2019-01-23 13:45:00,270.73
2019-01-23 14:00:00,272.6
2019-01-23 14:15:00,265.04
2019-01-23 14:30:00,262.99
2019-01-23 14:45:00,268.06
2019-01-23 15:00:00,270.3
2019-01-23 15:15:00,273.28
2019-01-23 15:30:00,272.03
2019-01-23 15:45:00,268.89
2019-01-23 16:00:00,269.23
2019-01-23 16:15:00,270.5
2019-01-23 16:30:00,274.94
2019-01-23 16:45:00,271.08
2019-01-23 17:00:00,270.05
2019-01-23 17:15:00,267.6
2019-01-23 17:30:00,249.24
2019-01-23 17:45:00,215.02
2019-01-23 18:00:00,183.51
2019-01-23 18:15:00,168.62
2019-01-23 18:30:00,162.47
2019-01-23 18:45:00,156.84
2019-01-23 19:00:00,162.84
2019-01-23 19:15:00,200.04
2019-01-23 19:30:00,174.33
2019-01-23 19:45:00,148.4
2019-01-23 20:00:00,145.44
2019-01-23 20:15:00,142.02
2019-01-23 20:30:00,138.03
2019-01-23 20:45:00,138.92
2019-01-23 21:00:00,177.89
2019-01-23 21:15:00,164.99
2019-01-23 21:30:00,137.47
2019-01-23 21:45:00,118.65
2019-01-23 22:00:00,83.83
2019-01-23 22:15:00,65.03
2019-01-23 22:30:00,61.77
2019-01-23 22:45:00,61.51
2019-01-23 23:00:00,60.99
2019-01-23 23:15:00,57.88
2019-01-23 23:30:00,56.01
2019-01-23 23:45:00,55.74
2019-01-24 00:00:00,56.06
2019-01-24 00:15:00,55.56
2019-01-24 00:30:00,55.81
2019-01-24 00:45:00,55.77
2019-01-24 01:00:00,57.31
2019-01-24 01:15:00,56.82
2019-01-24 01:30:00,56.49
2019-01-24 01:45:00,56.43
2019-01-24 02:00:00,56.57
2019-01-24 02:15:00,56.6
2019-01-24 02:30:00,56.56
2019-01-24 02:45:00,56.41
2019-01-24 03:00:00,60.16
2019-01-24 03:15:00,64.2
2019-01-24 03:30:00,66.58
2019-01-24 03:45:00,69.9
2019-01-24 04:00:00,72.01
2019-01-24 04:15:00,72.63
2019-01-24 04:30:00,72.33
2019-01-24 04:45:00,78.88
2019-01-24 05:00:00,84.71
2019-01-24 05:15:00,88.67
2019-01-24 05:30:00,104.69
2019-01-24 05:45:00,173.39
2019-01-24 06:00:00,178.37
2019-01-24 06:15:00,139.7
2019-01-24 06:30:00,143.15
2019-01-24 06:45:00,170.82
2019-01-24 07:00:00,185.54
2019-01-24 07:15:00,193.41
2019-01-24 07:30:00,220.42
2019-01-24 07:45:00,240.34
2019-01-24 08:00:00,252.59
2019-01-24 08:15:00,265.44
2019-01-24 08:30:00,277.03
2019-01-24 08:45:00,290.56
2019-01-24 09:00:00,295.91
2019-01-24 09:15:00,292.36
2019-01-24 09:30:00,294.36
2019-01-24 09:45:00,291.43
2019-01-24 10:00:00,296.45
2019-01-24 10:15:00,296.14
2019-01-24 10:30:00,295.29
2019-01-24 10:45:00,295.33
2019-01-24 11:00:00,293.44
2019-01-24 11:15:00,293.41
2019-01-24 11:30:00,287.07
2019-01-24 11:45:00,280.49
2019-01-24 12:00:00,280.48
2019-01-24 12:15:00,285.97
2019-01-24 12:30:00,288.29
2019-01-24 12:45:00,289.68
2019-01-24 13:00:00,288.36
2019-01-24 13:15:00,286.21
2019-01-24 13:30:00,282.43
2019-01-24 13:45:00,279.77
2019-01-24 14:00:00,280.32
2019-01-24 14:15:00,284.36
2019-01-24 14:30:00,283.89
2019-01-24 14:45:00,275.62
2019-01-24 15:00:00,279.79
2019-01-24 15:15:00,278.83
2019-01-24 15:30:00,276.77
2019-01-24 15:45:00,278.0
2019-01-24 16:00:00,274.8
2019-01-24 16:15:00,272.19
2019-01-24 16:30:00,274.2
2019-01-24 16:45:00,272.79
2019-01-24 17:00:00,273.37
2019-01-24 17:15:00,271.47
2019-01-24 17:30:00,255.61
2019-01-24 17:45:00,227.89
2019-01-24 18:00:00,196.64
2019-01-24 18:15:00,179.33
2019-01-24 18:30:00,166.31
2019-01-24 18:45:00,155.53
2019-01-24 19:00:00,159.44
2019-01-24 19:15:00,194.36
2019-01-24 19:30:00,172.96
2019-01-24 19:45:00,144.86
2019-01-24 20:00:00,134.91
2019-01-24 20:15:00,130.01
2019-01-24 20:30:00,128.19
2019-01-24 20:45:00,128.08
2019-01-24 21:00:00,163.19
2019-01-24 21:15:00,157.78
2019-01-24 21:30:00,129.08
2019-01-24 21:45:00,119.69
2019-01-24 22:00:00,96.6
2019-01-24 22:15:00,69.49
2019-01-24 22:30:00,61.16
2019-01-24 22:45:00,60.64
2019-01-24 23:00:00,60.03
2019-01-24 23:15:00,60.16
2019-01-24 23:30:00,60.04
2019-01-24 23:45:00,55.65
2019-01-25 00:00:00,54.17
2019-01-25 00:15:00,53.64
2019-01-25 00:30:00,53.11
2019-01-25 00:45:00,52.87
2019-01-25 01:00:00,53.22
2019-01-25 01:15:00,53.89
2019-01-25 01:30:00,54.5
2019-01-25 01:45:00,54.66
2019-01-25 02:00:00,54.9
2019-01-25 02:15:00,54.18
2019-01-25 02:30:00,53.51
2019-01-25 02:45:00,53.8
2019-01-25 03:00:00,54.25
2019-01-25 03:15:00,54.67
2019-01-25 03:30:00,59.17
2019-01-25 03:45:00,61.89
2019-01-25 04:00:00,66.43
2019-01-25 04:15:00,70.21
2019-01-25 04:30:00,70.65
2019-01-25 04:45:00,70.93
2019-01-25 05:00:00,76.53
2019-01-25 05:15:00,87.76
2019-01-25 05:30:00,106.59
2019-01-25 05:45:00,181.29
2019-01-25 06:00:00,183.47
2019-01-25 06:15:00,150.66
2019-01-25 06:30:00,163.32
2019-01-25 06:45:00,187.59
2019-01-25 07:00:00,207.31
2019-01-25 07:15:00,219.74
2019-01-25 07:30:00,237.26
2019-01-25 07:45:00,236.95
2019-01-25 08:00:00,239.02
2019-01-25 08:15:00,256.28
2019-01-25 08:30:00,273.65
2019-01-25 08:45:00,278.5
2019-01-25 09:00:00,289.71
2019-01-25 09:15:00,290.54
2019-01-25 09:30:00,289.54
2019-01-25 09:45:00,282.93
2019-01-25 10:00:00,281.44
2019-01-25 10:15:00,278.79
2019-01-25 10:30:00,281.84
2019-01-25 10:45:00,288.73
2019-01-25 11:00:00,291.52
2019-01-25 11:15:00,282.8
2019-01-25 11:30:00,274.26
2019-01-25 11:45:00,276.73
2019-01-25 12:00:00,281.55
2019-01-25 12:15:00,279.21
2019-01-25 12:30:00,282.48
2019-01-25 12:45:00,283.41
2019-01-25 13:00:00,281.62
2019-01-25 13:15:00,275.68
2019-01-25 13:30:00,271.9
2019-01-25 13:45:00,272.45
2019-01-25 14:00:00,273.78
2019-01-25 14:15:00,275.18
2019-01-25 14:30:00,275.66
2019-01-25 14:45:00,269.63
2019-01-25 15:00:00,267.32
2019-01-25 15:15:00,268.86
2019-01-25 15:30:00,268.81
2019-01-25 15:45:00,270.6
2019-01-25 16:00:00,269.96
2019-01-25 16:15:00,263.49
2019-01-25 16:30:00,257.55
2019-01-25 16:45:00,249.88
2019-01-25 17:00:00,244.9
2019-01-25 17:15:00,240.15
2019-01-25 17:30:00,225.54
2019-01-25 17:45:00,201.86
2019-01-25 18:00:00,182.71
2019-01-25 18:15:00,171.34
2019-01-25 18:30:00,165.09
2019-01-25 18:45:00,157.28
2019-01-25 19:00:00,199.07
2019-01-25 19:15:00,184.57
2019-01-25 19:30:00,146.56
2019-01-25 19:45:00,134.34
2019-01-25 20:00:00,133.41
2019-01-25 20:15:00,131.82
2019-01-25 20:30:00,124.01
2019-01-25 20:45:00,127.67
2019-01-25 21:00:00,161.86
2019-01-25 21:15:00,140.03
2019-01-25 21:30:00,105.99
2019-01-25 21:45:00,89.88
2019-01-25 22:00:00,75.21
2019-01-25 22:15:00,65.52
2019-01-25 22:30:00,62.25
2019-01-25 22:45:00,61.96
2019-01-25 23:00:00,62.54
2019-01-25 23:15:00,62.88
2019-01-25 23:30:00,62.81
2019-01-25 23:45:00,61.24
2019-01-26 00:00:00,58.72
2019-01-26 00:15:00,57.39
2019-01-26 00:30:00,57.25
2019-01-26 00:45:00,56.69
2019-01-26 01:00:00,57.01
2019-01-26 01:15:00,56.99
2019-01-26 01:30:00,56.5
2019-01-26 01:45:00,54.82
2019-01-26 02:00:00,55.63
2019-01-26 02:15:00,56.69
2019-01-26 02:30:00,55.75
2019-01-26 02:45:00,54.46
2019-01-26 03:00:00,55.14
2019-01-26 03:15:00,56.43
2019-01-26 03:30:00,55.69
2019-01-26 03:45:00,55.32
2019-01-26 04:00:00,55.7
2019-01-26 04:15:00,55.34
2019-01-26 04:30:00,55.32
2019-01-26 04:45:00,55.4
2019-01-26 05:00:00,55.39
2019-01-26 05:15:00,55.76
2019-01-26 05:30:00,55.43
2019-01-26 05:45:00,55.56
2019-01-26 06:00:00,55.78
2019-01-26 06:15:00,54.79
2019-01-26 06:30:00,56.8
2019-01-26 06:45:00,58.77
2019-01-26 07:00:00,59.58
2019-01-26 07:15:00,60.33
2019-01-26 07:30:00,59.77
2019-01-26 07:45:00,59.53
2019-01-26 08:00:00,59.99
2019-01-26 08:15:00,58.85
2019-01-26 08:30:00,60.06
2019-01-26 08:45:00,60.25
2019-01-26 09:00:00,59.28
2019-01-26 09:15:00,59.75
2019-01-26 09:30:00,59.88
2019-01-26 09:45:00,59.83
2019-01-26 10:00:00,59.26
2019-01-26 10:15:00,60.04
2019-01-26 10:30:00,60.01
2019-01-26 10:45:00,59.33
2019-01-26 11:00:00,59.25
2019-01-26 11:15:00,59.29
2019-01-26 11:30:00,59.84
2019-01-26 11:45:00,59.46
2019-01-26 12:00:00,59.19
2019-01-26 12:15:00,59.34
2019-01-26 12:30:00,59.53
2019-01-26 12:45:00,59.61
2019-01-26 13:00:00,59.66
2019-01-26 13:15:00,59.83
2019-01-26 13:30:00,59.7
2019-01-26 13:45:00,59.74
2019-01-26 14:00:00,59.71
2019-01-26 14:15:00,59.23
2019-01-26 14:30:00,59.85
2019-01-26 14:45:00,59.15
2019-01-26 15:00:00,59.42
2019-01-26 15:15:00,59.31
2019-01-26 15:30:00,59.02
2019-01-26 15:45:00,59.63
2019-01-26 16:00:00,59.61
2019-01-26 16:15:00,58.91
2019-01-26 16:30:00,58.67
2019-01-26 16:45:00,59.42
2019-01-26 17:00:00,60.06
